Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Class
0.3301373,0.74272734,0.002970032,0.3746078,0.12778723,0.33868608,-0.12644741,0.2771602,0.5629678,0.19567963,0.37675232,0.65896505,0.41317704,-0.015539356,0.49406174,0.4534175,0.11360312,0.10787107,0.8963949,0.2059012,S
0.560601,0.74272734,0.24397364,0.5793474,0.4470435,0.33868608,0.24623281,0.40737274,0.76730794,0.19567963,0.46000558,0.8652324,0.6228935,-0.015539356,0.59105825,0.542653,0.28871158,0.10787107,0.75823325,0.28938806,S
0.9444839,0.74272734,0.409884,0.8591806,0.8423392,0.33868608,0.3435676,0.5767574,1.185499,0.19567963,0.46000558,0.9477726,0.65446997,-0.015539356,0.5395389,0.6514518,0.3748349,0.10787107,0.7740118,0.39665496,S
1.0723298,0.74272734,0.5483864,0.93875444,0.9869193,0.33868608,0.4257893,0.65705067,1.1605982,0.19567963,0.42446458,0.90902615,0.5508941,-0.015539356,0.52256167,0.6392534,0.23059419,0.10787107,0.7467092,0.38661942,S
1.0723298,0.74272734,0.5483864,0.93875444,0.9869193,0.33868608,0.4257893,0.65705067,1.1605982,0.19567963,0.42446458,0.90902615,0.5508941,-0.015539356,0.52256167,0.6392534,0.23059419,0.10787107,0.7467092,0.38661942,S
1.5403618,1.0389872,0.6225269,0.92387265,1.0482203,0.815238,0.06693564,0.72251743,1.2467414,0.8195896,0.48712733,1.015547,0.86454886,0.11625458,0.24245517,0.6632445,0.61386096,-0.002704399,0.029322473,0.41644305,S
1.5403618,0.9192846,0.3668649,1.03203,1.0482203,0.6809897,0.29894125,0.6970521,1.2467414,0.4047952,0.33018637,1.0086046,0.86454886,0.037459936,0.21864726,0.74105316,0.61386096,0.05618242,-0.030313576,0.44559616,S
1.5403618,0.74463576,0.3668649,1.03203,1.0482203,0.50586563,0.29894125,0.6970521,1.2467414,0.4260784,0.33018637,1.0086046,0.86454886,0.21864985,0.21864726,0.74105316,0.61386096,0.017858151,-0.030313576,0.44559616,S
1.5403618,0.8332041,1.2865695,1.03203,1.0482203,0.77826285,0.85948414,0.6970521,1.2467414,0.79670024,0.46042043,1.0086046,0.86454886,0.38595206,0.28703734,0.74105316,0.61386096,-0.123717465,0.114907764,0.44559616,S
1.5403618,0.99659866,1.2865695,1.03203,1.0482203,1.0399942,0.85948414,0.6970521,1.2467414,0.77531034,0.46042043,1.0086046,0.86454886,0.47047406,0.28703734,0.74105316,0.61386096,-0.08811266,0.114907764,0.44559616,S
1.5403618,0.6894801,1.2865695,1.03203,1.0482203,0.27370507,0.85948414,0.6970521,1.2467414,-0.008619809,0.46042043,1.0086046,0.86454886,0.16260019,0.28703734,0.74105316,0.61386096,0.002589237,0.114907764,0.44559616,S
1.5403618,0.3948323,1.2865695,1.03203,1.0482203,0.019158034,0.85948414,0.6970521,1.2467414,0.21915875,0.46042043,1.0086046,0.86454886,0.16768865,0.28703734,0.74105316,0.61386096,0.03246935,0.114907764,0.44559616,S
1.5403618,0.57513094,0.6494828,1.03203,1.0482203,0.38455936,0.43171448,0.6970521,1.2467414,0.40009606,0.44408566,1.0086046,0.86454886,0.25413984,0.60803616,0.74105316,0.61386096,0.029066453,-0.08934789,0.44559616,S
1.5403618,0.9464056,0.7760748,1.03203,1.0482203,0.61900336,0.59094447,0.6970521,1.2467414,0.4419242,0.44259897,1.0086046,0.86454886,0.27757365,0.58781195,0.74105316,0.61386096,0.05363889,-0.070589416,0.44559616,S
1.5403618,0.82474536,0.7760748,1.03203,1.0482203,0.3906629,0.59094447,0.6970521,1.2467414,0.39417747,0.44259897,1.0086046,0.86454886,0.2551469,0.58781195,0.74105316,0.61386096,0.14369835,-0.070589416,0.44559616,S
1.5403618,0.61569285,-0.2421331,1.03203,1.0482203,0.22562914,-0.34175617,0.6970521,1.2467414,0.21371087,-0.042394515,1.0086046,0.86454886,0.22233069,0.26026028,0.74105316,0.61386096,0.21781226,0.16711526,0.44559616,S
1.5403618,0.16728102,0.018086154,1.1167796,1.0482203,-0.029804219,-0.12964818,1.1933634,1.2467414,0.11570905,0.38999453,1.127919,0.86454886,0.32741284,0.37207708,0.8280722,0.61386096,0.0926285,0.1563533,0.262904,S
1.5403618,0.42790943,0.59906214,1.130447,1.0482203,0.3613206,0.45286456,1.1706879,1.2467414,-0.047861163,0.40018433,1.127919,0.86454886,0.46556053,0.52504414,0.7954901,0.61386096,0.15189828,0.44099605,0.34627384,S
1.5403618,0.44357932,0.4066738,1.1797493,1.0482203,0.36921945,0.21840185,1.2142076,1.2467414,0.4141925,0.2650884,1.127919,0.86454886,0.619428,0.67819476,0.78310305,0.61386096,0.19530217,0.49698716,0.38629752,S
1.5403618,0.45963404,-0.22578333,1.1797493,1.0482203,0.3689362,-0.14616439,1.2142076,1.2467414,0.41257894,-0.10665687,1.127919,0.86454886,0.6499796,0.46235135,0.78310305,0.61386096,0.33479786,0.4536054,0.38629752,S
1.5403618,0.79250336,0.30650595,1.1797493,1.0482203,0.67153037,-0.09648789,1.2142076,1.2467414,0.46790847,0.23869365,1.127919,0.86454886,0.64379627,0.52376825,0.78310305,0.61386096,0.5490406,0.6395277,0.38629752,S
1.5403618,0.8954628,0.77827,1.1797493,1.0482203,0.7125356,0.59843206,1.2142076,1.2467414,0.46790847,0.6774385,1.127919,0.86454886,0.57348746,0.60241896,0.78310305,0.61386096,0.58314896,0.59617025,0.38629752,S
1.5403618,0.7461847,0.8672865,1.1797493,1.0482203,0.7314156,0.71653557,1.2142076,1.2467414,0.092315264,0.56581974,1.127919,0.86454886,0.7015089,0.7106238,0.78310305,0.61386096,0.2940782,0.40674818,0.38629752,S
1.5403618,0.69333726,0.6374766,1.1797493,1.0482203,0.6815814,0.07473109,1.2142076,1.2467414,0.120521024,0.2147357,1.127919,0.86454886,0.6416385,0.7183551,0.78310305,0.61386096,0.28090537,0.49282876,0.38629752,S
0.58619946,-0.118842,-0.413346,1.1797493,0.35970697,-0.38794973,-0.54105407,1.2142076,0.6973779,0.37060517,-0.06818301,1.127919,0.6756578,0.64263815,0.43619823,0.78310305,0.3419624,0.21351686,0.14317603,0.38629752,S
0.93752074,0.8445294,0.4080583,0.8819133,0.54137796,0.69646233,0.13117577,0.28485712,1.0018793,0.91905683,0.39469075,0.9644066,0.71870494,0.6515173,0.4092484,0.614483,0.5150356,0.37897116,0.32111222,0.5225025,S
1.2824948,1.253964,1.0715667,1.2280283,1.3126186,1.1072572,0.7635924,1.1576678,1.5020945,0.91905683,0.88835037,1.2884133,1.2124257,0.4990823,0.5642797,0.8794297,0.42821229,0.4690673,0.2627261,0.46374857,S
1.4277873,1.253964,1.3433725,1.4181889,1.6160811,1.1072572,1.0260305,1.4896994,1.4980583,0.91905683,0.88835037,1.2884133,1.4600043,0.4990823,0.63784426,1.0348496,0.46101472,0.4690673,0.20846862,0.44664207,S
1.4277873,1.1307454,0.94320935,0.78792125,1.6160811,0.8592251,0.570468,0.25429907,1.4980583,0.86016864,0.6077162,0.2949195,1.4600043,0.4823347,0.31790578,0.87017435,0.46101472,0.19765954,0.31271285,0.74252325,S
1.4277873,0.84577805,0.85700315,0.7801325,1.6160811,0.5447098,0.6130952,0.31906137,1.4980583,0.8286264,0.2501126,0.2946706,1.4600043,0.38661322,0.26224062,0.8626751,0.46101472,0.26074642,0.33796018,0.7403169,S
1.4277873,0.47845063,0.7478511,0.7031462,1.6160811,0.028772192,0.51965076,0.718944,1.4980583,0.43786177,0.44114402,0.723208,1.4600043,0.42796913,0.36363792,0.70052475,0.46101472,0.2613068,0.16901281,0.7240606,S
1.4277873,0.47845063,0.37237963,0.3217894,1.6160811,0.028772192,0.47940144,0.33014277,1.4980583,0.43786177,0.63130546,0.42411783,1.4600043,0.42796913,0.35036457,0.6742252,0.46101472,0.2613068,0.21583298,0.69629335,S
1.4277873,0.47845063,0.55035645,0.3217894,1.6160811,0.028772192,0.6260073,0.33014277,1.4980583,0.43786177,0.63130546,0.42411783,1.4600043,0.42796913,0.35067266,0.6742252,0.46101472,0.2613068,0.3245961,0.69629335,S
1.4277873,1.0516816,0.55035645,0.3217894,1.6160811,0.8869144,0.6260073,0.33014277,1.4980583,0.5917073,0.63130546,0.42411783,1.4600043,0.39688277,0.35067266,0.6742252,0.46101472,0.32698932,0.3245961,0.69629335,S
1.4277873,0.93156916,0.6732271,0.3217894,1.6160811,0.798188,0.3610131,0.33014277,1.4980583,0.72601116,0.09208694,0.42411783,1.4600043,0.48928964,0.49594805,0.6742252,0.46101472,0.13678253,0.19464755,0.69629335,S
1.4277873,0.93156916,0.6732271,0.3217894,1.6160811,0.798188,0.3610131,0.33014277,1.4980583,0.72601116,0.09208694,0.42411783,1.4600043,0.48928964,0.49594805,0.6742252,0.46101472,0.13678253,0.19464755,0.69629335,S
1.4277873,0.93156916,0.7025923,0.3217894,1.6160811,0.798188,0.42558694,0.33014277,1.4980583,0.72601116,0.06158731,0.42411783,1.4600043,0.48928964,0.5041522,0.6742252,0.46101472,0.13678253,0.23236904,0.69629335,S
1.4277873,0.93156916,0.7025923,0.3217894,1.6160811,0.798188,0.42558694,0.33014277,1.4980583,0.72601116,0.06158731,0.42411783,1.4600043,0.48928964,0.5041522,0.6742252,0.46101472,0.13678253,0.23236904,0.69629335,S
1.4277873,1.0423971,0.6794745,0.6324943,1.6160811,0.70777446,0.44447386,0.53033537,1.4980583,0.56369895,0.6617215,0.694223,1.4600043,0.4916618,0.6128489,0.69236195,0.46101472,0.32901487,0.37232488,0.6683425,S
1.4277873,0.5371884,0.63379824,0.4711162,1.6160811,0.2456844,0.45907086,0.4563082,1.4980583,0.50514305,0.5635089,0.7333075,1.4600043,0.5940295,0.6701579,0.73052824,0.46101472,0.4054115,0.41368526,0.69774705,S
1.4277873,0.107743755,0.89799863,0.085493475,1.6160811,0.06640773,0.66481966,0.24848999,1.4980583,0.26454794,0.5255559,0.5863997,1.4600043,0.6273528,0.65455294,0.73330194,0.46101472,0.45130488,0.501018,0.6900071,S
0.95834357,0.107743755,0.9020039,1.2070508,0.696836,0.06640773,0.4522171,1.1036001,0.95258117,0.26454794,0.6467569,1.0692555,0.83386713,0.6273528,0.621199,0.9444628,0.44030434,0.45130488,0.46152702,0.5173824,S
0.9925603,0.107743755,0.7733784,0.943112,0.7741097,0.06640773,0.45839873,0.8894118,0.95258117,0.26454794,0.6467569,1.0692555,0.8333333,0.6273528,0.46237862,0.83526415,0.45375758,0.45130488,0.51791674,0.451365,S
-0.100249305,0.5882157,0.19334508,-0.15376124,0.47027075,0.1935205,-0.045900486,0.016496867,0.5438539,0.59612393,0.20010485,0.67886496,0.7250137,0.5570794,0.5649182,0.6225635,0.5303208,0.44066846,0.5705504,0.5541628,S
-0.17349969,0.8785788,0.4259578,0.17490204,0.48480192,0.4059397,0.120511524,-0.22179747,0.4921134,0.58549315,0.19476523,0.41642216,0.7627497,0.52130014,0.6298766,0.56011456,0.5196434,0.36358595,0.59500295,0.71462816,S
-0.17349969,0.8785788,1.0848143,0.17490204,0.48480192,0.4059397,0.74353456,-0.22179747,0.4921134,0.58549315,0.5474179,0.41642216,0.7627497,0.52130014,0.78126884,0.56011456,0.5196434,0.36358595,0.61685395,0.71462816,S
-0.17349969,0.8785788,1.101074,0.17490204,0.48480192,0.4059397,0.737006,-0.22179747,0.4921134,0.58549315,0.5474179,0.41642216,0.7627497,0.52130014,0.7951147,0.56011456,0.5196434,0.36358595,0.62720114,0.71462816,S
-0.17349969,0.8785788,1.101074,0.17490204,0.48480192,0.4059397,0.737006,-0.22179747,0.4921134,0.58549315,0.5474179,0.41642216,0.7627497,0.52130014,0.7951147,0.56011456,0.5196434,0.36358595,0.62720114,0.71462816,S
0.7345982,0.8785788,0.44265166,0.17490204,0.6389918,0.4059397,0.22117323,-0.22179747,0.87817174,0.58549315,0.46758243,0.41642216,0.6322004,0.52130014,0.40803206,0.56011456,0.5690491,0.36358595,0.44497982,0.71462816,S
0.5649845,0.8785788,0.7958507,0.17490204,0.56709963,0.4059397,0.59793943,-0.22179747,0.8540077,0.58549315,0.59978276,0.41642216,0.6558443,0.52130014,0.39805326,0.56011456,0.608321,0.36358595,0.51559126,0.71462816,S
0.5649845,0.8785788,0.7508559,0.17490204,0.56709963,0.4059397,0.6362898,-0.22179747,0.8540077,0.58549315,0.7023158,0.41642216,0.6558443,0.52130014,0.4649845,0.56011456,0.608321,0.36358595,0.4934915,0.71462816,S
0.5649845,0.4628898,1.072335,0.17490204,0.56709963,0.62343454,0.9692597,-0.22179747,0.8540077,0.4579283,0.7011025,0.41642216,0.6558443,0.4101371,0.3730199,0.56011456,0.608321,0.24586041,0.4004867,0.71462816,S
0.5649845,0.83436286,1.2335633,0.17490204,0.56709963,0.67749894,1.0586729,-0.22179747,0.8540077,0.48710018,0.70069385,0.41642216,0.6558443,0.2871565,0.27347505,0.56011456,0.608321,0.024592146,0.19355923,0.71462816,S
0.5649845,0.8936191,1.0998646,0.17490204,0.56709963,0.66672647,0.087103486,-0.22179747,0.8540077,0.97974473,0.59501505,0.41642216,0.6558443,0.25720105,0.1784354,0.56011456,0.608321,-0.1473533,0.005457488,0.71462816,S
0.5649845,1.3036608,1.0744051,0.17490204,0.56709963,1.1083539,0.7125818,-0.22179747,0.8540077,1.1149238,0.6879957,0.41642216,0.6558443,0.42634973,0.20586374,0.56011456,0.608321,-0.097975954,-0.052282687,0.71462816,S
0.5649845,1.2944669,0.9161693,0.17490204,0.56709963,0.9192833,0.65606034,-0.22179747,0.8540077,0.7486881,0.56139296,0.41642216,0.6558443,0.25601396,0.065499425,0.56011456,0.608321,-0.16387968,-0.09167326,0.71462816,S
0.5649845,1.3212434,0.789231,0.17490204,0.56709963,0.95151156,0.5179091,-0.22179747,0.8540077,0.7216096,0.28006282,0.41642216,0.6558443,0.31873608,-0.14959942,0.56011456,0.608321,-0.018028539,0.046412986,0.71462816,S
0.5649845,1.3212434,0.4532267,0.17490204,0.56709963,0.95151156,0.13720061,-0.22179747,0.8540077,0.7216096,-0.05267973,0.41642216,0.6558443,0.31873608,-0.003016633,0.56011456,0.608321,-0.018028539,-0.04006735,0.71462816,S
0.5649845,0.9801637,0.4298786,0.17490204,0.56709963,0.91903377,0.29032236,-0.22179747,0.8540077,0.5248229,0.3600249,0.41642216,0.6558443,0.24378009,0.114097804,0.56011456,0.608321,-0.18628709,-0.16759747,0.71462816,S
0.5649845,0.9801637,0.5191508,0.17490204,0.56709963,0.91903377,0.3226082,-0.22179747,0.8540077,0.5248229,0.30610254,0.41642216,0.6558443,0.24378009,-0.08013376,0.56011456,0.608321,-0.18628709,-0.09490616,0.71462816,S
0.5649845,1.1421363,0.5684602,0.45966485,0.56709963,0.9294732,0.08819555,0.7150973,0.8540077,0.85576874,0.33697036,0.8015426,0.6558443,0.16932318,0.03549452,0.7852901,0.608321,-0.38684118,-0.010312233,0.42937037,S
0.5649845,0.7977833,1.0817571,0.48018113,0.56709963,0.5933366,0.8375413,0.51391035,0.8540077,0.5253136,1.0967003,0.5935544,0.6558443,0.13295025,0.3035438,0.66659355,0.608321,-0.25655657,-0.17160282,0.31299993,S
0.5649845,0.74153805,1.1546814,0.48018113,0.56709963,0.6143583,0.92652327,0.51391035,0.8540077,0.468518,1.0047244,0.5935544,0.6558443,0.2943403,0.21311733,0.66659355,0.608321,-0.14979942,-0.19233967,0.31299993,S
0.5649845,-0.38727194,-0.020262161,0.4853728,0.56709963,-0.54597855,-0.13932747,0.4839579,0.8540077,-0.26678848,0.018038265,0.7656691,0.6558443,0.21352674,0.07016461,0.80480844,0.608321,-0.0662648,-0.006640798,0.34802225,S
0.5649845,-0.14863244,0.21514247,0.8369248,0.56709963,-0.39897266,-0.003101448,0.7581185,0.8540077,-0.14141525,-0.009198701,0.9893937,0.6558443,0.29931143,0.09845673,0.89661694,0.608321,-0.10204452,-0.005860839,0.33293808,S
0.5649845,0.5006603,0.3388099,0.9939625,0.56709963,0.22271161,0.08728095,0.9045895,0.8540077,0.07277192,-0.09476035,0.9893937,0.6558443,0.5194691,0.13375688,0.9393949,0.608321,0.15612562,-0.009779233,0.33287773,S
0.5649845,0.5321012,0.3388099,0.9939625,0.56709963,0.2063065,0.08728095,0.9045895,0.8540077,0.29165122,-0.09476035,0.9893937,0.6558443,0.43115506,0.13375688,0.9393949,0.608321,0.41638997,-0.009779233,0.33287773,S
0.5649845,0.47260723,0.30533883,0.9939625,0.56709963,0.13346632,-0.16498892,0.9045895,0.8540077,0.3508453,0.2337365,0.9893937,0.6558443,0.3600058,0.46427113,0.9393949,0.608321,0.24242374,0.26991543,0.33287773,S
0.5649845,0.4042204,0.1352355,0.9939625,0.56709963,0.15241724,-0.16895393,0.9045895,0.8540077,0.5804974,-0.04209674,0.9893937,0.6558443,0.56745327,0.47307616,0.9393949,0.608321,0.38703042,0.19106603,0.33287773,S
0.5649845,0.5900084,0.1352355,0.9939625,0.56709963,0.29222822,-0.16895393,0.9045895,0.8540077,0.40555945,-0.04209674,0.9893937,0.6558443,0.6534122,0.47307616,0.9393949,0.608321,0.58215916,0.19106603,0.33287773,S
0.5649845,0.5141623,0.1352355,0.9939625,0.56709963,0.27470562,-0.16895393,0.9045895,0.8540077,0.24071844,-0.04209674,0.9893937,0.6558443,0.6477837,0.47307616,0.9393949,0.608321,0.5737607,0.19106603,0.33287773,S
0.5649845,0.5141623,0.1352355,0.9939625,0.56709963,0.27470562,-0.16895393,0.9045895,0.8540077,0.24071844,-0.04209674,0.9893937,0.6558443,0.6477837,0.47307616,0.9393949,0.608321,0.5737607,0.19106603,0.33287773,S
0.5649845,0.5141623,0.1352355,0.9939625,0.56709963,0.27470562,-0.16895393,0.9045895,0.8540077,0.24071844,-0.04209674,0.9893937,0.6558443,0.6477837,0.47307616,0.9393949,0.608321,0.5737607,0.19106603,0.33287773,S
0.5649845,0.5141623,0.39091408,1.0312638,0.56709963,0.27470562,0.1764437,1.0223359,0.8540077,0.24071844,0.52043176,1.4324907,0.6558443,0.6477837,0.496303,0.97985566,0.608321,0.5737607,0.613748,0.91355866,S
0.5649845,0.5141623,0.22075343,1.0170141,0.56709963,0.27470562,0.12278212,1.0225832,0.8540077,0.24071844,0.64601827,1.3513825,0.6558443,0.6477837,0.57866114,1.2307287,0.608321,0.5737607,0.59652394,1.3213922,S
0.5649845,0.5141623,0.74157757,0.978269,0.56709963,0.27470562,1.0370163,1.0563552,0.8540077,0.24071844,1.3118643,1.2536083,0.6558443,0.6477837,0.67109156,1.2735096,0.608321,0.5737607,0.45376274,1.4081312,S
0.5649845,0.5141623,0.97001123,0.978269,0.56709963,0.27470562,0.7580383,1.0563552,0.8540077,0.24071844,0.8442419,1.2536083,0.6558443,0.6477837,0.61056113,1.2735096,0.608321,0.5737607,0.39569834,1.4081312,S
0.5649845,0.5141623,0.9766317,0.978269,0.56709963,0.27470562,0.7033167,1.0563552,0.8540077,0.24071844,0.71831167,1.2536083,0.6558443,0.6477837,0.6154789,1.2735096,0.608321,0.5737607,0.36271656,1.4081312,S
0.5649845,0.46126875,0.14145581,0.978269,0.56709963,0.14198996,0.120253995,1.0563552,0.8540077,0.25851563,0.2020796,1.2536083,0.6558443,0.63113034,0.563168,1.2735096,0.608321,0.109574184,0.240001,1.4081312,S
0.5649845,0.46126875,1.0410568,1.1813256,0.56709963,0.14198996,0.75021726,0.9445493,0.8540077,0.25851563,0.7817441,1.0588127,0.6558443,0.63113034,0.5444584,1.047337,0.608321,0.109574184,0.32527855,0.66452533,S
0.5649845,0.46126875,1.3571913,1.1813256,0.56709963,0.14198996,1.0446532,0.9445493,0.8540077,0.25851563,0.7817441,1.0588127,0.6558443,0.63113034,0.49470335,1.047337,0.608321,0.109574184,0.40850303,0.66452533,S
0.5649845,0.5882459,1.3571913,1.1813256,0.56709963,0.23164499,1.0446532,0.9445493,0.8540077,0.63565356,0.7817441,1.0588127,0.6558443,0.5908169,0.49470335,1.047337,0.608321,0.43101865,0.40850303,0.66452533,S
0.9395714,0.27593154,-0.1977142,1.1813256,1.2955704,0.078212366,-0.2354246,0.9445493,1.054809,0.19906768,0.12039289,1.0588127,0.6457952,0.570431,0.620078,1.047337,0.6417028,0.39324474,0.37397283,0.66452533,S
0.87601775,0.1744826,-0.27745527,0.4752668,1.2679906,0.11074346,-0.16810186,0.16765237,1.0496558,0.20947532,0.46653605,0.81546617,0.64072776,0.44745642,0.4521308,0.6780157,0.6301467,0.24051252,0.3642311,0.4188377,S
0.8167739,-0.46087754,-0.34593096,0.1492314,1.1689506,-0.24619521,-0.4146121,0.012150709,1.0041354,0.18241279,0.39064854,0.757227,0.6512017,0.61170924,0.48151913,0.70988244,0.6102529,0.31164294,0.33523756,0.45591125,S
0.8167739,0.29809153,-0.27711904,-0.13740724,1.1689506,0.08616935,-0.23587732,0.12991534,1.0041354,0.20969881,-0.002518805,0.6947921,0.6512017,0.52741736,0.43990326,0.6941071,0.6102529,0.5027136,0.37153047,0.6305953,S
0.8167739,0.99180347,-0.24532452,-0.21682677,1.1689506,0.88300866,-0.008627606,0.05009535,1.0041354,0.98969334,-0.14733611,0.67443043,0.6512017,0.4902643,0.5197963,0.554671,0.6102529,0.52134854,0.41117725,0.64464504,S
0.8167739,1.2208169,1.2109519,0.92819744,1.1689506,1.1551887,0.88876355,0.7929023,1.0041354,0.98969334,0.76190156,0.98212457,0.6512017,0.49768284,0.5907356,0.93216157,0.6102529,0.427166,0.4495206,0.6368364,S
0.8167739,1.2208169,1.3883325,0.6648869,1.1689506,1.1551887,1.1074857,0.64820486,1.0041354,0.98969334,0.76190156,0.794436,0.6512017,0.49768284,0.5724683,0.7832759,0.6102529,0.427166,0.14825206,0.6491199,S
0.8167739,1.2208169,1.4431397,0.5406827,1.1689506,1.1551887,1.1594484,0.6097281,1.0041354,0.98969334,0.76190156,0.74583215,0.6512017,0.49768284,0.5785886,0.7203595,0.6102529,0.427166,0.032934498,0.6306088,S
1.16885,0.15954275,0.46712148,0.3038737,0.7563198,-0.019183265,0.31425065,0.25117198,0.84353775,0.11626846,0.37026465,0.48666725,0.9495417,0.69750416,0.5017516,0.82128954,0.5822018,0.2672565,0.49702093,0.63379854,S
1.118372,-0.029873794,0.2070056,0.5296894,1.1446028,-0.16108032,0.11113989,0.3657909,1.1233573,0.3318989,0.34727105,0.4690981,1.0184102,0.5643764,0.5670329,0.75073785,0.4241996,0.32191238,0.48690194,0.6360913,S
1.2784276,0.3308853,0.52241284,0.5761306,1.4686346,0.30149695,0.39180627,0.6456941,1.0763606,0.37821084,0.5291285,0.8256718,1.1303153,0.411122,0.548411,0.83372396,0.5466238,0.45096338,0.4466162,0.63635594,S
0.14749089,0.40578717,0.64400065,0.46407616,0.28156763,0.313795,0.42541733,0.6837038,0.60593253,0.41257304,0.47006214,0.9147953,0.858176,0.6080357,0.56939054,0.86329204,0.36129138,0.33501008,0.38313335,0.5923702,S
0.1372701,0.14115494,0.4682815,0.007934456,0.3549555,0.06265434,0.40451297,0.2209498,0.58429915,0.23717555,0.20561795,0.5340283,0.8876158,0.69725573,0.5461601,0.8851634,0.34290984,0.11188424,0.14368826,0.38628802,S
0.1372701,1.2919632,0.8290266,0.007934456,0.3549555,1.053851,0.5297256,0.2209498,0.58429915,0.59787464,0.65427256,0.5340283,0.8876158,0.18301077,0.23080584,0.8851634,0.34290984,-0.08767766,0.09887739,0.38628802,S
0.1372701,1.3547335,1.3900617,0.007934456,0.3549555,1.1105919,0.9405805,0.2209498,0.58429915,0.59787464,0.8226513,0.5340283,0.8876158,0.15541154,0.20415366,0.8851634,0.34290984,-0.07582449,-0.006953827,0.38628802,S
